event_time,user_id,event_type,product_id,price,category_code_2,category_code_1,category_code_0,brand
2019-10-21 06:18:56 UTC,530454615,view,3600984,210.68,washer,kitchen,appliances,midea
2019-10-21 06:21:03 UTC,530454615,view,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-21 06:21:33 UTC,530454615,purchase,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-21 06:21:58 UTC,530454615,view,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-21 06:22:17 UTC,530454615,view,2701646,272.57,refrigerators,kitchen,appliances,indesit
2019-10-21 06:23:03 UTC,530454615,purchase,2701646,272.57,refrigerators,kitchen,appliances,indesit
2019-10-21 21:28:53 UTC,530454615,view,2701639,257.12,refrigerators,kitchen,appliances,indesit
2019-10-21 21:29:19 UTC,530454615,purchase,2701639,257.12,refrigerators,kitchen,appliances,indesit
2019-10-21 21:29:49 UTC,530454615,view,2701639,257.12,refrigerators,kitchen,appliances,indesit
2019-10-21 21:30:12 UTC,530454615,view,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-21 21:30:37 UTC,530454615,purchase,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-22 06:36:30 UTC,530454615,view,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-22 06:37:00 UTC,530454615,purchase,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-22 06:37:29 UTC,530454615,view,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-22 06:37:49 UTC,530454615,view,2701646,272.54,refrigerators,kitchen,appliances,indesit
2019-10-22 06:38:12 UTC,530454615,purchase,2701646,272.54,refrigerators,kitchen,appliances,indesit
2019-10-22 06:38:39 UTC,530454615,view,2701646,272.54,refrigerators,kitchen,appliances,indesit
2019-10-22 06:44:19 UTC,530454615,view,3600984,217.79,washer,kitchen,appliances,midea
2019-10-22 06:44:55 UTC,530454615,view,3600984,217.79,washer,kitchen,appliances,midea
2019-10-22 06:45:05 UTC,530454615,view,3600984,217.79,washer,kitchen,appliances,midea
2019-10-22 06:45:28 UTC,530454615,purchase,3600984,217.79,washer,kitchen,appliances,midea
2019-10-22 06:45:57 UTC,530454615,view,3600984,217.79,washer,kitchen,appliances,midea
2019-10-22 16:01:08 UTC,530454615,view,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-22 16:02:10 UTC,530454615,purchase,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-22 16:02:37 UTC,530454615,view,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-22 16:03:22 UTC,530454615,view,3700898,123.3,vacuum,environment,appliances,samsung
2019-10-22 16:04:59 UTC,530454615,view,3701000,669.18,vacuum,environment,appliances,samsung
2019-10-22 16:06:21 UTC,530454615,view,3701000,669.18,vacuum,environment,appliances,samsung
2019-10-22 16:06:55 UTC,530454615,view,3600984,217.79,washer,kitchen,appliances,midea
2019-10-22 16:07:25 UTC,530454615,purchase,3600984,217.79,washer,kitchen,appliances,midea
2019-10-22 16:07:50 UTC,530454615,view,3600984,217.79,washer,kitchen,appliances,midea
2019-10-22 16:09:42 UTC,530454615,view,2701646,272.54,refrigerators,kitchen,appliances,indesit
2019-10-23 10:02:13 UTC,530454615,view,2701646,272.48,refrigerators,kitchen,appliances,indesit
2019-10-23 10:02:48 UTC,530454615,purchase,2701646,272.48,refrigerators,kitchen,appliances,indesit
2019-10-23 10:03:25 UTC,530454615,view,2701646,272.48,refrigerators,kitchen,appliances,indesit
2019-10-23 10:09:16 UTC,530454615,view,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-23 10:09:39 UTC,530454615,purchase,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-23 10:09:59 UTC,530454615,view,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-23 11:57:19 UTC,530454615,view,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-23 12:00:30 UTC,530454615,purchase,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-23 12:00:59 UTC,530454615,view,2701647,293.16,refrigerators,kitchen,appliances,indesit
2019-10-23 12:07:14 UTC,530454615,view,3600984,217.79,washer,kitchen,appliances,midea
2019-10-23 12:07:48 UTC,530454615,view,2702474,243.99,refrigerators,kitchen,appliances,indesit
2019-10-23 12:08:03 UTC,530454615,view,2701639,257.12,refrigerators,kitchen,appliances,indesit
2019-10-23 12:09:44 UTC,530454615,purchase,2701639,257.12,refrigerators,kitchen,appliances,indesit
2019-10-23 12:36:28 UTC,530454615,view,1802008,681.87,tv,video,electronics,lg
2019-10-23 12:36:41 UTC,530454615,view,1802008,681.87,tv,video,electronics,lg
2019-10-23 12:38:29 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:38:34 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:40:53 UTC,530454615,purchase,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:42:49 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:43:10 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:43:22 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:43:33 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:44:24 UTC,530454615,purchase,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:45:07 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:51:43 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:51:55 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:52:02 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:52:10 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:53:16 UTC,530454615,purchase,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:54:22 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-23 12:59:08 UTC,530454615,view,3601479,187.65,washer,kitchen,appliances,indesit
2019-10-23 13:02:18 UTC,530454615,view,3601485,308.63,washer,kitchen,appliances,lg
2019-10-23 13:06:05 UTC,530454615,purchase,3601485,308.63,washer,kitchen,appliances,lg
2019-10-23 13:06:33 UTC,530454615,view,3601485,308.63,washer,kitchen,appliances,lg
2019-10-23 13:08:40 UTC,530454615,purchase,3601485,308.63,washer,kitchen,appliances,lg
2019-10-23 13:09:28 UTC,530454615,view,3601485,308.63,washer,kitchen,appliances,lg
2019-10-23 18:54:46 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-23 18:55:00 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 18:55:16 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 18:56:54 UTC,530454615,purchase,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:01:24 UTC,530454615,view,3601485,308.63,washer,kitchen,appliances,lg
2019-10-23 19:02:08 UTC,530454615,view,3601485,308.63,washer,kitchen,appliances,lg
2019-10-23 19:02:51 UTC,530454615,purchase,3601485,308.63,washer,kitchen,appliances,lg
2019-10-23 19:06:32 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:06:41 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:07:05 UTC,530454615,purchase,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:07:35 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:23:56 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:24:03 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:24:13 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:24:35 UTC,530454615,purchase,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:24:57 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:25:05 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:25:14 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:26:22 UTC,530454615,purchase,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:26:52 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:27:22 UTC,530454615,view,3601485,308.63,washer,kitchen,appliances,lg
2019-10-23 19:27:52 UTC,530454615,purchase,3601485,308.63,washer,kitchen,appliances,lg
2019-10-23 19:28:13 UTC,530454615,view,3601485,308.63,washer,kitchen,appliances,lg
2019-10-23 19:30:26 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:30:35 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-23 19:31:04 UTC,530454615,purchase,1801623,389.92,tv,video,electronics,lg
2019-10-24 04:37:31 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-24 04:37:37 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-24 04:37:45 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-24 04:38:22 UTC,530454615,purchase,1801623,389.92,tv,video,electronics,lg
2019-10-24 04:59:02 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-24 04:59:37 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-24 04:59:42 UTC,530454615,cart,1801623,389.92,tv,video,electronics,lg
2019-10-24 05:01:22 UTC,530454615,purchase,1801623,389.92,tv,video,electronics,lg
2019-10-24 05:01:48 UTC,530454615,view,1801623,389.92,tv,video,electronics,lg
2019-10-24 05:02:10 UTC,530454615,view,3601485,308.63,washer,kitchen,appliances,lg
2019-10-24 05:02:45 UTC,530454615,purchase,3601485,308.63,washer,kitchen,appliances,lg
2019-10-24 05:03:14 UTC,530454615,view,3601485,308.63,washer,kitchen,appliances,lg
2019-10-24 05:10:24 UTC,530454615,view,3600253,99.07,washer,kitchen,appliances,midea
2019-10-05 06:36:36 UTC,538473314,view,4804056,161.84,headphone,audio,electronics,apple
2019-10-05 06:39:05 UTC,538473314,view,4804055,190.48,headphone,audio,electronics,apple
2019-10-05 06:39:36 UTC,538473314,view,4804055,190.48,headphone,audio,electronics,apple
2019-10-06 04:55:41 UTC,538473314,view,4804056,161.78,headphone,audio,electronics,apple
2019-10-10 04:51:22 UTC,538473314,view,4804056,161.88,headphone,audio,electronics,apple
2019-10-17 11:26:05 UTC,538473314,view,4804056,160.62,headphone,audio,electronics,apple
2019-10-20 07:02:18 UTC,538473314,view,4804056,160.45,headphone,audio,electronics,apple
2019-10-23 09:59:08 UTC,538473314,view,4804056,159.91,headphone,audio,electronics,apple
2019-10-23 10:10:17 UTC,538473314,view,4804056,159.91,headphone,audio,electronics,apple
2019-10-24 03:40:57 UTC,538473314,view,4804056,159.91,headphone,audio,electronics,apple
2019-10-28 09:12:38 UTC,538473314,view,4804056,159.8,headphone,audio,electronics,apple
2019-10-28 11:08:25 UTC,538473314,view,4804056,159.8,headphone,audio,electronics,apple
2019-10-28 11:09:44 UTC,538473314,purchase,4804056,159.8,headphone,audio,electronics,apple
2019-10-30 10:28:48 UTC,538473314,view,4804056,159.8,headphone,audio,electronics,apple
2019-10-31 11:31:19 UTC,538473314,view,4804056,160.62,headphone,audio,electronics,apple
2019-10-03 07:18:24 UTC,524442767,view,4804056,161.9,headphone,audio,electronics,apple
2019-10-07 07:58:38 UTC,524442767,view,4804055,192.5,headphone,audio,electronics,apple
2019-10-07 07:58:46 UTC,524442767,view,4804055,192.5,headphone,audio,electronics,apple
2019-10-07 07:59:13 UTC,524442767,view,4804572,208.5,headphone,audio,electronics,apple
2019-10-07 07:59:21 UTC,524442767,view,4804056,161.22,headphone,audio,electronics,apple
2019-10-15 12:10:59 UTC,524442767,view,4804056,160.22,headphone,audio,electronics,apple
2019-10-15 12:12:28 UTC,524442767,purchase,4804056,160.22,headphone,audio,electronics,apple
2019-10-15 12:13:48 UTC,524442767,view,4804056,160.22,headphone,audio,electronics,apple
2019-10-03 06:11:31 UTC,513906722,view,2800048,172.44,refrigerators,kitchen,appliances,atlantic
2019-10-08 16:04:57 UTC,513906722,view,9500111,154.19,camera,peripherals,computers,logitech
2019-10-08 16:05:16 UTC,513906722,purchase,9500111,154.19,camera,peripherals,computers,logitech
2019-10-08 16:05:41 UTC,513906722,view,9500111,154.19,camera,peripherals,computers,logitech
2019-10-10 16:00:39 UTC,513906722,view,28704261,100.72,keds,shoes,apparel,adidas
2019-10-12 17:44:47 UTC,513906722,view,17200742,1480.06,sofa,living_room,furniture,
2019-10-12 17:45:16 UTC,513906722,purchase,17200742,1480.06,sofa,living_room,furniture,
2019-10-12 17:45:42 UTC,513906722,view,17200742,1480.06,sofa,living_room,furniture,
2019-10-19 07:02:42 UTC,513906722,view,1801551,463.31,tv,video,electronics,haier
2019-10-04 05:03:15 UTC,551078701,view,6100130,62.8,radar,accessories,auto,ibox
2019-10-04 05:03:30 UTC,551078701,view,6100130,62.8,radar,accessories,auto,ibox
2019-10-04 18:49:50 UTC,551078701,view,28714595,76.4,keds,shoes,apparel,reebok
2019-10-04 18:50:47 UTC,551078701,view,28715710,94.98,keds,shoes,apparel,puma
2019-10-04 18:51:05 UTC,551078701,view,28715710,94.98,keds,shoes,apparel,puma
2019-10-04 18:52:20 UTC,551078701,view,28715705,94.98,keds,shoes,apparel,puma
2019-10-05 06:51:14 UTC,551078701,view,6100130,62.8,radar,accessories,auto,ibox
2019-10-05 17:01:05 UTC,551078701,view,5801218,43.73,subwoofer,audio,electronics,
2019-10-05 17:01:13 UTC,551078701,view,5801218,43.73,subwoofer,audio,electronics,
2019-10-05 17:02:57 UTC,551078701,view,5800792,159.59,subwoofer,audio,electronics,
2019-10-05 17:03:53 UTC,551078701,purchase,5800792,159.59,subwoofer,audio,electronics,
2019-10-05 17:04:27 UTC,551078701,view,5800792,159.59,subwoofer,audio,electronics,
2019-10-05 17:07:48 UTC,551078701,view,5800792,159.59,subwoofer,audio,electronics,
2019-10-07 06:23:41 UTC,551078701,view,4803981,41.16,headphone,audio,electronics,huawei
2019-10-08 15:02:18 UTC,551078701,view,5800108,164.74,subwoofer,audio,electronics,alpine
2019-10-08 15:02:58 UTC,551078701,purchase,5800108,164.74,subwoofer,audio,electronics,alpine
2019-10-08 15:03:47 UTC,551078701,view,5800108,164.74,subwoofer,audio,electronics,alpine
2019-10-10 14:03:24 UTC,551078701,view,1801712,378.36,tv,video,electronics,lg
2019-10-13 04:57:50 UTC,551078701,view,4700383,120.96,videoregister,accessories,auto,neoline
2019-10-13 07:18:33 UTC,551078701,view,5701002,60.98,player,accessories,auto,pioneer
2019-10-13 07:19:32 UTC,551078701,purchase,5701002,60.98,player,accessories,auto,pioneer
2019-10-13 07:20:15 UTC,551078701,view,5701002,60.98,player,accessories,auto,pioneer
2019-10-14 05:29:33 UTC,551078701,view,1801901,635.48,tv,video,electronics,samsung
2019-10-14 05:30:05 UTC,551078701,view,1801960,360.34,tv,video,electronics,haier
2019-10-14 05:30:06 UTC,551078701,cart,1801960,360.34,tv,video,electronics,haier
2019-10-14 05:30:31 UTC,551078701,purchase,1801960,360.34,tv,video,electronics,haier
2019-10-14 05:30:50 UTC,551078701,view,1801960,360.34,tv,video,electronics,haier
2019-10-19 11:45:11 UTC,551078701,view,5800860,15.44,subwoofer,audio,electronics,phantom
2019-10-19 11:45:37 UTC,551078701,purchase,5800860,15.44,subwoofer,audio,electronics,phantom
2019-10-19 11:46:08 UTC,551078701,view,5800860,15.44,subwoofer,audio,electronics,phantom
2019-10-19 11:46:12 UTC,551078701,view,5800860,15.44,subwoofer,audio,electronics,phantom
2019-10-20 13:42:40 UTC,551078701,view,1801892,115.75,tv,video,electronics,yasin
2019-10-02 06:41:09 UTC,541311429,view,23700138,10.81,blanket,bedroom,furniture,
2019-10-02 15:02:44 UTC,541311429,view,6301621,72.05,kettle,kitchen,appliances,elenberg
2019-10-02 15:10:56 UTC,541311429,view,13200754,126.1,bed,bedroom,furniture,
2019-10-02 15:11:18 UTC,541311429,view,13200417,129.45,bed,bedroom,furniture,
2019-10-02 15:13:04 UTC,541311429,purchase,13200417,129.45,bed,bedroom,furniture,
2019-10-02 15:13:42 UTC,541311429,view,13200417,129.45,bed,bedroom,furniture,
2019-10-03 03:42:38 UTC,541311429,view,10900306,12.84,mixer,kitchen,appliances,elenberg
2019-10-03 03:43:25 UTC,541311429,view,10900305,25.71,mixer,kitchen,appliances,elenberg
2019-10-03 03:44:44 UTC,541311429,view,10900041,17.99,mixer,kitchen,appliances,elenberg
2019-10-03 03:44:56 UTC,541311429,view,10900306,12.84,mixer,kitchen,appliances,elenberg
2019-10-15 18:19:11 UTC,541311429,view,42300033,111.2,cabinet,living_room,furniture,brw
2019-10-15 18:19:36 UTC,541311429,purchase,42300033,111.2,cabinet,living_room,furniture,brw
2019-10-15 18:20:20 UTC,541311429,view,42300033,111.2,cabinet,living_room,furniture,brw
2019-10-15 18:20:36 UTC,541311429,view,42300036,154.19,cabinet,living_room,furniture,
2019-10-15 18:21:15 UTC,541311429,purchase,42300036,154.19,cabinet,living_room,furniture,
2019-10-15 18:21:45 UTC,541311429,view,42300036,154.19,cabinet,living_room,furniture,
2019-10-15 18:23:16 UTC,541311429,view,16800322,162.17,table,kitchen,furniture,mamadoma
2019-10-15 18:23:39 UTC,541311429,view,16800143,218.8,table,kitchen,furniture,
2019-10-15 18:24:40 UTC,541311429,view,16800184,334.63,table,kitchen,furniture,
2019-10-15 18:25:38 UTC,541311429,view,16800358,424.72,table,kitchen,furniture,
2019-10-15 18:25:55 UTC,541311429,purchase,16800358,424.72,table,kitchen,furniture,
2019-10-15 18:26:27 UTC,541311429,view,16800358,424.72,table,kitchen,furniture,
2019-10-15 18:32:47 UTC,541311429,view,13200417,129.45,bed,bedroom,furniture,
2019-10-15 18:33:25 UTC,541311429,view,13200302,0.0,bed,bedroom,furniture,
2019-10-23 18:54:09 UTC,541311429,view,3200387,112.98,meat_grinder,kitchen,appliances,redmond
2019-10-23 18:58:42 UTC,541311429,view,42300039,196.14,cabinet,living_room,furniture,brw
2019-10-23 19:02:15 UTC,541311429,view,14701896,39.61,cabinet,living_room,furniture,stolplit
2019-10-26 14:55:28 UTC,541311429,view,13200755,129.71,bed,bedroom,furniture,
2019-10-26 14:56:07 UTC,541311429,view,13201305,137.69,bed,bedroom,furniture,mebelson
2019-10-26 14:56:26 UTC,541311429,view,13201163,134.37,bed,bedroom,furniture,
2019-10-28 12:06:41 UTC,541311429,view,13200811,188.91,bed,bedroom,furniture,
2019-10-28 12:09:43 UTC,541311429,view,13201327,216.2,bed,bedroom,furniture,kmk
2019-10-28 12:11:31 UTC,541311429,view,13200637,204.38,bed,bedroom,furniture,
2019-10-28 12:20:35 UTC,541311429,view,13200702,152.62,bed,bedroom,furniture,bts
2019-10-28 12:23:29 UTC,541311429,view,13200407,170.15,bed,bedroom,furniture,brw
2019-10-02 16:09:59 UTC,538959288,view,36000029,44.98,kettle,kitchen,appliances,polaris
2019-10-02 16:11:02 UTC,538959288,purchase,36000029,44.98,kettle,kitchen,appliances,polaris
2019-10-02 16:11:32 UTC,538959288,view,36000029,44.98,kettle,kitchen,appliances,polaris
2019-10-02 16:12:15 UTC,538959288,view,36000029,44.98,kettle,kitchen,appliances,polaris
2019-10-02 16:12:20 UTC,538959288,view,36000029,44.98,kettle,kitchen,appliances,polaris
2019-10-02 19:17:27 UTC,538959288,view,36000029,44.97,kettle,kitchen,appliances,polaris
2019-10-02 19:17:34 UTC,538959288,view,36000029,44.97,kettle,kitchen,appliances,polaris
2019-10-02 19:21:19 UTC,538959288,view,17200570,437.33,sofa,living_room,furniture,
2019-10-03 01:38:44 UTC,538959288,view,36000029,44.97,kettle,kitchen,appliances,polaris
2019-10-03 01:39:02 UTC,538959288,view,36000029,44.97,kettle,kitchen,appliances,polaris
2019-10-03 01:40:24 UTC,538959288,purchase,36000029,44.97,kettle,kitchen,appliances,polaris
2019-10-03 01:49:10 UTC,538959288,view,36000029,44.97,kettle,kitchen,appliances,polaris
2019-10-03 04:10:18 UTC,538959288,view,36000029,44.97,kettle,kitchen,appliances,polaris
2019-10-03 04:11:09 UTC,538959288,view,36000029,44.97,kettle,kitchen,appliances,polaris
2019-10-03 04:12:30 UTC,538959288,purchase,36000029,44.97,kettle,kitchen,appliances,polaris
2019-10-04 11:47:57 UTC,538959288,view,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-04 11:48:26 UTC,538959288,purchase,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-04 11:50:17 UTC,538959288,view,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-04 11:52:07 UTC,538959288,purchase,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-04 11:52:39 UTC,538959288,view,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-04 11:52:49 UTC,538959288,view,36000002,25.74,kettle,kitchen,appliances,vinzer
2019-10-04 16:30:53 UTC,538959288,view,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-04 16:31:59 UTC,538959288,purchase,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-04 16:32:27 UTC,538959288,view,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-04 16:33:02 UTC,538959288,purchase,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-04 16:33:49 UTC,538959288,view,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-05 04:20:59 UTC,538959288,view,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-05 04:22:05 UTC,538959288,purchase,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-05 04:22:36 UTC,538959288,view,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-05 04:23:04 UTC,538959288,purchase,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-05 04:23:59 UTC,538959288,view,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-05 04:24:21 UTC,538959288,purchase,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-05 17:36:08 UTC,538959288,view,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-05 17:36:41 UTC,538959288,purchase,36000003,36.45,kettle,kitchen,appliances,vinzer
2019-10-06 04:40:52 UTC,538959288,view,7901061,54.06,chair,kitchen,furniture,
2019-10-06 04:42:19 UTC,538959288,purchase,7901061,54.06,chair,kitchen,furniture,
2019-10-06 04:43:03 UTC,538959288,view,7901061,54.06,chair,kitchen,furniture,
2019-10-06 04:43:39 UTC,538959288,view,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-06 04:44:04 UTC,538959288,purchase,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-06 18:13:23 UTC,538959288,view,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-06 18:14:36 UTC,538959288,purchase,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-06 18:15:10 UTC,538959288,view,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-06 18:15:30 UTC,538959288,view,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-06 18:16:10 UTC,538959288,purchase,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-06 18:16:52 UTC,538959288,view,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-06 18:17:24 UTC,538959288,purchase,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-07 16:01:30 UTC,538959288,view,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-07 16:01:49 UTC,538959288,purchase,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-07 16:02:39 UTC,538959288,view,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-07 16:03:00 UTC,538959288,view,7900985,82.63,chair,kitchen,furniture,lorelli
2019-10-07 18:52:26 UTC,538959288,view,36000003,36.42,kettle,kitchen,appliances,vinzer
2019-10-07 18:52:45 UTC,538959288,view,36000034,33.18,kettle,kitchen,appliances,wellberg
2019-10-07 18:53:19 UTC,538959288,purchase,36000034,33.18,kettle,kitchen,appliances,wellberg
2019-10-07 18:53:57 UTC,538959288,view,36000034,33.18,kettle,kitchen,appliances,wellberg
2019-10-07 18:54:37 UTC,538959288,view,36000087,33.44,kettle,kitchen,appliances,tefal
2019-10-07 18:54:54 UTC,538959288,view,36000082,30.86,kettle,kitchen,appliances,rondell
2019-10-07 18:55:08 UTC,538959288,view,36000032,33.69,kettle,kitchen,appliances,polaris
2019-10-07 18:55:55 UTC,538959288,view,36000079,43.68,kettle,kitchen,appliances,polaris
2019-10-07 18:56:24 UTC,538959288,view,36000083,52.26,kettle,kitchen,appliances,polaris
2019-10-07 18:56:54 UTC,538959288,purchase,36000083,52.26,kettle,kitchen,appliances,polaris
2019-10-07 18:57:27 UTC,538959288,view,36000083,52.26,kettle,kitchen,appliances,polaris
2019-10-07 18:57:39 UTC,538959288,view,36000081,45.79,kettle,kitchen,appliances,berghoff
2019-10-07 18:57:57 UTC,538959288,view,36000064,26.64,kettle,kitchen,appliances,fissman
2019-10-07 18:58:37 UTC,538959288,view,36000035,35.37,kettle,kitchen,appliances,bergner
2019-10-07 18:58:58 UTC,538959288,view,36000062,17.84,kettle,kitchen,appliances,galaxy
2019-10-07 18:59:19 UTC,538959288,view,36000031,51.64,kettle,kitchen,appliances,polaris
2019-10-07 18:59:38 UTC,538959288,view,36000076,112.73,kettle,kitchen,appliances,gipfel
2019-10-07 18:59:57 UTC,538959288,view,36000008,37.94,kettle,kitchen,appliances,vinzer
2019-10-07 19:00:28 UTC,538959288,view,36000004,36.81,kettle,kitchen,appliances,vinzer
2019-10-07 19:01:09 UTC,538959288,view,6302007,48.88,kettle,kitchen,appliances,gorenje
2019-10-08 05:35:58 UTC,538959288,view,36000083,37.58,kettle,kitchen,appliances,polaris
2019-10-08 05:36:15 UTC,538959288,purchase,36000083,37.58,kettle,kitchen,appliances,polaris
2019-10-08 05:36:53 UTC,538959288,view,36000083,37.58,kettle,kitchen,appliances,polaris
2019-10-08 05:37:40 UTC,538959288,view,36000035,35.37,kettle,kitchen,appliances,bergner
2019-10-08 05:38:09 UTC,538959288,purchase,36000035,35.37,kettle,kitchen,appliances,bergner
2019-10-08 05:38:42 UTC,538959288,view,36000035,35.37,kettle,kitchen,appliances,bergner
2019-10-10 17:39:34 UTC,538959288,view,36000083,36.08,kettle,kitchen,appliances,polaris
2019-10-10 17:39:42 UTC,538959288,view,36000034,33.15,kettle,kitchen,appliances,wellberg
2019-10-10 17:41:19 UTC,538959288,purchase,36000034,33.15,kettle,kitchen,appliances,wellberg
2019-10-10 17:42:59 UTC,538959288,view,36000034,33.15,kettle,kitchen,appliances,wellberg
2019-10-13 20:27:37 UTC,538959288,view,28718024,59.2,keds,shoes,apparel,respect
2019-10-13 20:27:53 UTC,538959288,view,28716577,59.2,keds,shoes,apparel,
2019-10-13 20:28:17 UTC,538959288,view,28716574,59.2,keds,shoes,apparel,
2019-10-13 20:28:32 UTC,538959288,view,28718154,59.2,keds,shoes,apparel,
2019-10-13 20:28:51 UTC,538959288,view,28719297,136.17,keds,shoes,apparel,fila
2019-10-13 20:29:16 UTC,538959288,view,28714689,114.52,keds,shoes,apparel,adidas
2019-10-13 20:29:29 UTC,538959288,view,28714689,114.52,keds,shoes,apparel,adidas
2019-10-13 20:29:39 UTC,538959288,view,28716578,59.2,keds,shoes,apparel,
2019-10-13 20:29:50 UTC,538959288,view,28715588,102.94,keds,shoes,apparel,fila
2019-10-13 20:30:21 UTC,538959288,view,28715589,102.94,keds,shoes,apparel,fila
2019-10-13 20:31:47 UTC,538959288,view,28718156,59.2,keds,shoes,apparel,
2019-10-13 20:37:15 UTC,538959288,view,28716064,324.33,moccasins,shoes,apparel,weekend
